transaction_id,customer_id,amount,payment_method,customer_age_days,previous_transactions,previous_successes,historical_success_rate,attempt_number,is_first_purchase,failure_reason,recovery_probability,recovered
txn_004686,cust_002902,1506.31,upi,1316,27,24,0.8889,1,False,bank_decline,0.6467,0
txn_004687,cust_002255,1203.35,upi,1163,1,0,0.0,4,False,gateway_error,0.21,0
txn_004688,cust_000425,421.2,upi,984,6,4,0.6667,3,False,gateway_error,0.49,1
txn_004689,cust_001071,1538.06,netbanking,353,11,10,0.9091,1,False,authentication_failed,0.4727,1
txn_004690,cust_000453,1299.48,wallet,519,21,15,0.7143,3,False,bank_decline,0.4343,0
txn_004691,cust_002973,3015.07,upi,263,6,5,0.8333,3,False,bank_decline,0.47,1
txn_004692,cust_000309,933.81,wallet,1119,16,14,0.875,3,False,bank_decline,0.4825,1
txn_004693,cust_000622,645.33,upi,1145,26,23,0.8846,1,False,bank_decline,0.6454,0
txn_004694,cust_001983,1822.22,netbanking,307,11,8,0.7273,1,False,authentication_failed,0.4182,0
txn_004695,cust_000668,2119.07,netbanking,643,27,22,0.8148,4,False,expired_card,0.1544,0
txn_004696,cust_003038,744.15,netbanking,937,3,2,0.6667,4,False,gateway_error,0.41,1
txn_004697,cust_001064,726.53,wallet,556,0,0,0.0,3,True,bank_decline,0.17,0
txn_004698,cust_002927,378.05,netbanking,1381,28,22,0.7857,1,False,network_error,0.7157,1
txn_004699,cust_001658,352.02,card,1133,21,19,0.9048,4,False,insufficient_balance,0.3514,0
txn_004700,cust_000374,1424.83,netbanking,1399,24,19,0.7917,3,False,bank_decline,0.4575,0
txn_004701,cust_000235,1226.69,netbanking,329,11,8,0.7273,4,False,insufficient_balance,0.2982,1
txn_004702,cust_000905,1634.43,wallet,25,7,6,0.8571,4,False,authentication_failed,0.2171,0
txn_004703,cust_001620,720.13,wallet,565,25,19,0.76,4,False,insufficient_balance,0.308,0
txn_004704,cust_001534,1133.92,netbanking,906,29,22,0.7586,2,False,insufficient_balance,0.4676,0
txn_004705,cust_002991,760.47,upi,545,2,2,1.0,3,False,authentication_failed,0.34,1
txn_004706,cust_002451,442.18,upi,528,6,5,0.8333,1,False,authentication_failed,0.45,0
txn_004707,cust_002154,939.94,upi,1334,12,9,0.75,4,False,authentication_failed,0.185,0
txn_004708,cust_002698,1950.92,netbanking,1315,15,13,0.8667,4,False,authentication_failed,0.22,0
txn_004709,cust_002401,1127.36,wallet,765,23,15,0.6522,3,False,gateway_error,0.4857,1
txn_004710,cust_002773,613.17,wallet,514,29,21,0.7241,3,False,bank_decline,0.4372,1
txn_004711,cust_003257,2592.46,wallet,758,16,11,0.6875,4,False,network_error,0.4462,0
txn_004712,cust_002139,1799.6,netbanking,1387,18,14,0.7778,1,False,expired_card,0.3833,0
txn_004713,cust_000596,828.19,wallet,838,13,10,0.7692,4,False,gateway_error,0.4408,0
txn_004714,cust_000782,3682.1,card,1077,6,6,1.0,3,False,authentication_failed,0.34,0
txn_004715,cust_000385,1572.67,wallet,743,10,6,0.6,2,False,gateway_error,0.55,0
txn_004716,cust_001139,1381.26,upi,448,24,20,0.8333,2,False,insufficient_balance,0.49,0
txn_004717,cust_002289,907.33,netbanking,401,23,18,0.7826,1,False,authentication_failed,0.4348,0
txn_004718,cust_001762,176.22,upi,320,29,24,0.8276,4,False,insufficient_balance,0.3283,1
txn_004719,cust_002501,1092.78,upi,1436,6,5,0.8333,2,False,bank_decline,0.55,0
txn_004720,cust_003097,2062.54,card,318,4,3,0.75,1,False,bank_decline,0.605,0
txn_004721,cust_000741,583.07,netbanking,265,12,9,0.75,4,False,network_error,0.465,0
txn_004722,cust_003062,1241.0,upi,1049,13,9,0.6923,4,False,network_error,0.4477,1
txn_004723,cust_002661,1192.66,upi,1403,2,1,0.5,1,False,bank_decline,0.53,1
txn_004724,cust_001817,339.41,card,1100,10,6,0.6,4,False,bank_decline,0.32,0
txn_004725,cust_000426,949.19,upi,1018,18,9,0.5,4,False,network_error,0.39,1
txn_004726,cust_000825,1479.88,upi,1226,13,12,0.9231,3,False,gateway_error,0.5669,0
txn_004727,cust_002331,2056.87,upi,1469,13,13,1.0,4,False,gateway_error,0.51,0
txn_004728,cust_002439,602.32,netbanking,1283,9,7,0.7778,4,False,network_error,0.4733,1
txn_004729,cust_002854,1553.21,netbanking,1257,29,24,0.8276,4,False,network_error,0.4883,1
txn_004730,cust_001336,7416.8,netbanking,94,27,20,0.7407,3,False,expired_card,0.2122,1
txn_004731,cust_001239,3156.99,wallet,131,14,8,0.5714,3,False,bank_decline,0.3914,0
txn_004732,cust_003144,4887.67,card,611,19,12,0.6316,4,False,authentication_failed,0.1495,0
txn_004733,cust_002930,618.76,upi,414,16,12,0.75,4,False,insufficient_balance,0.305,1
txn_004734,cust_001515,1081.11,card,125,12,7,0.5833,1,False,expired_card,0.325,1
txn_004735,cust_002526,1321.65,netbanking,410,3,1,0.3333,1,False,expired_card,0.25,0
txn_004736,cust_001164,1435.78,netbanking,69,18,16,0.8889,3,False,bank_decline,0.4867,0
txn_004737,cust_000711,835.29,netbanking,1090,3,3,1.0,4,False,bank_decline,0.44,1
txn_004738,cust_002455,159.86,netbanking,253,2,1,0.5,1,False,bank_decline,0.53,0
txn_004739,cust_002451,3235.18,netbanking,103,13,9,0.6923,2,False,authentication_failed,0.3277,0
txn_004740,cust_001633,2341.61,upi,975,11,9,0.8182,1,False,network_error,0.7255,1
txn_004741,cust_002225,748.02,upi,194,20,15,0.75,3,False,authentication_failed,0.265,1
txn_004742,cust_000437,2177.69,upi,295,2,1,0.5,2,False,bank_decline,0.45,1
txn_004743,cust_002332,1666.27,wallet,1379,12,9,0.75,4,False,bank_decline,0.365,0
txn_004744,cust_000428,3020.91,upi,1272,0,0,0.0,4,True,bank_decline,0.09,0
txn_004745,cust_001943,4442.99,netbanking,1316,3,2,0.6667,1,False,bank_decline,0.58,1
txn_004746,cust_000351,5103.49,netbanking,638,27,17,0.6296,3,False,bank_decline,0.4089,1
txn_004747,cust_002975,1478.09,card,117,11,9,0.8182,4,False,authentication_failed,0.2055,1
txn_004748,cust_000791,675.78,wallet,943,0,0,0.0,2,True,network_error,0.35,0
txn_004749,cust_001778,2199.97,card,581,17,14,0.8235,4,False,gateway_error,0.4571,0
txn_004750,cust_000034,3168.22,netbanking,1032,12,8,0.6667,3,False,insufficient_balance,0.36,0
txn_004751,cust_002934,1083.19,card,1429,27,18,0.6667,3,False,expired_card,0.19,0
txn_004752,cust_001954,3458.81,card,1364,14,9,0.6429,3,False,expired_card,0.1829,0
txn_004753,cust_002994,862.11,card,1187,3,2,0.6667,3,False,network_error,0.52,0
txn_004754,cust_002877,1080.63,wallet,251,9,7,0.7778,4,False,gateway_error,0.4433,0
txn_004755,cust_000949,4416.33,card,1096,20,14,0.7,1,False,insufficient_balance,0.53,0
txn_004756,cust_002004,1511.63,card,1281,14,12,0.8571,3,False,authentication_failed,0.2971,0
txn_004757,cust_000733,1557.4,netbanking,830,18,11,0.6111,1,False,gateway_error,0.6333,0
txn_004758,cust_000212,1016.77,card,128,8,4,0.5,2,False,bank_decline,0.45,1
txn_004759,cust_001766,1065.29,card,977,16,13,0.8125,3,False,gateway_error,0.5337,1
txn_004760,cust_001284,849.36,card,173,15,11,0.7333,3,False,authentication_failed,0.26,1
txn_004761,cust_003236,472.32,upi,641,3,3,1.0,3,False,bank_decline,0.52,1
txn_004762,cust_001405,650.27,upi,1391,20,16,0.8,3,False,network_error,0.56,1
txn_004763,cust_001824,4589.56,netbanking,984,19,14,0.7368,4,False,insufficient_balance,0.3011,1
txn_004764,cust_002218,222.55,upi,543,3,3,1.0,4,False,network_error,0.54,0
txn_004765,cust_002501,948.21,card,1317,19,13,0.6842,3,False,insufficient_balance,0.3653,1
txn_004766,cust_000922,927.29,card,973,4,4,1.0,1,False,gateway_error,0.75,1
txn_004767,cust_000561,2096.74,card,1121,14,9,0.6429,4,False,network_error,0.4329,1
txn_004768,cust_001715,1062.1,card,933,12,10,0.8333,4,False,insufficient_balance,0.33,0
txn_004769,cust_002803,2158.46,wallet,1492,7,6,0.8571,4,False,insufficient_balance,0.3371,0
txn_004770,cust_002179,1295.76,wallet,1359,1,0,0.0,1,False,authentication_failed,0.2,0
txn_004771,cust_001985,2247.18,card,836,28,20,0.7143,2,False,insufficient_balance,0.4543,1
txn_004772,cust_001070,1152.25,netbanking,989,29,21,0.7241,1,False,insufficient_balance,0.5372,1
txn_004773,cust_002658,574.7,netbanking,882,22,17,0.7727,2,False,bank_decline,0.5318,1
txn_004774,cust_001755,466.57,card,561,8,4,0.5,1,False,expired_card,0.3,0
txn_004775,cust_003310,1183.15,netbanking,1306,0,0,0.0,1,True,insufficient_balance,0.27,0
txn_004776,cust_000561,843.46,netbanking,626,20,17,0.85,2,False,authentication_failed,0.375,0
txn_004777,cust_001430,761.71,card,1040,25,22,0.88,1,False,insufficient_balance,0.584,1
txn_004778,cust_000963,817.6,wallet,46,26,20,0.7692,3,False,network_error,0.5508,1
txn_004779,cust_003146,1400.89,upi,750,11,11,1.0,2,False,expired_card,0.37,0
txn_004780,cust_002074,2376.34,card,1397,2,2,1.0,1,False,network_error,0.78,1
txn_004781,cust_000290,1192.47,wallet,320,10,8,0.8,2,False,bank_decline,0.54,1
txn_004782,cust_002844,338.36,card,625,17,11,0.6471,2,False,authentication_failed,0.3141,0
txn_004783,cust_002756,592.01,upi,1065,18,12,0.6667,4,False,expired_card,0.11,0
txn_004784,cust_000607,2315.67,upi,811,12,11,0.9167,4,False,network_error,0.515,1
txn_004785,cust_002977,871.03,wallet,561,14,12,0.8571,3,False,network_error,0.5771,0
txn_004786,cust_002961,795.39,wallet,1343,7,2,0.2857,2,False,insufficient_balance,0.3257,1
txn_004787,cust_002509,763.42,upi,1297,7,4,0.5714,4,False,gateway_error,0.3814,0
txn_004788,cust_000205,618.25,card,195,4,4,1.0,4,False,network_error,0.54,0
txn_004789,cust_000055,1040.34,card,1205,17,15,0.8824,4,False,bank_decline,0.4047,0
txn_004790,cust_002726,7753.04,wallet,1309,1,1,1.0,4,False,insufficient_balance,0.38,0
txn_004791,cust_001653,12044.99,wallet,309,9,8,0.8889,4,False,gateway_error,0.4767,0
txn_004792,cust_000788,262.26,card,1203,0,0,0.0,4,True,insufficient_balance,0.03,0
txn_004793,cust_001484,679.1,card,407,1,0,0.0,2,False,authentication_failed,0.12,1
txn_004794,cust_002454,825.99,upi,381,9,7,0.7778,2,False,authentication_failed,0.3533,1
txn_004795,cust_002762,3626.5,netbanking,801,22,19,0.8636,4,False,insufficient_balance,0.3391,0
txn_004796,cust_001788,659.28,upi,566,16,13,0.8125,4,False,authentication_failed,0.2037,0
txn_004797,cust_002853,1219.6,upi,1277,15,13,0.8667,3,False,gateway_error,0.55,1
txn_004798,cust_000608,191.4,netbanking,1168,8,7,0.875,1,False,gateway_error,0.7125,1
txn_004799,cust_000737,774.64,netbanking,74,13,12,0.9231,1,False,expired_card,0.4269,1
txn_004800,cust_001753,666.55,wallet,1170,27,21,0.7778,1,False,bank_decline,0.6133,1
txn_004801,cust_001601,4368.95,upi,151,16,16,1.0,4,False,insufficient_balance,0.38,0
txn_004802,cust_001895,2104.5,upi,270,29,24,0.8276,3,False,bank_decline,0.4683,1
txn_004803,cust_002965,1532.9,wallet,1207,14,11,0.7857,3,False,bank_decline,0.4557,0
txn_004804,cust_000324,690.11,card,1475,0,0,0.0,2,True,bank_decline,0.25,1
txn_004805,cust_001421,1465.94,card,596,12,11,0.9167,4,False,network_error,0.515,1
txn_004806,cust_000063,450.69,card,1260,0,0,0.0,3,True,insufficient_balance,0.11,1
txn_004807,cust_001524,1242.1,card,656,13,11,0.8462,2,False,network_error,0.6538,1
txn_004808,cust_000887,560.6,wallet,541,1,0,0.0,2,False,bank_decline,0.3,0
txn_004809,cust_003299,704.33,card,924,20,16,0.8,1,False,insufficient_balance,0.56,0
txn_004810,cust_000425,3340.14,upi,345,27,15,0.5556,2,False,network_error,0.5667,0
txn_004811,cust_003035,723.75,wallet,1380,10,7,0.7,3,False,bank_decline,0.43,0
txn_004812,cust_001625,563.63,netbanking,1329,17,13,0.7647,4,False,gateway_error,0.4394,1
txn_004813,cust_002798,1531.66,wallet,911,23,18,0.7826,2,False,network_error,0.6348,0
txn_004814,cust_000034,772.49,card,196,23,18,0.7826,1,False,bank_decline,0.6148,1
txn_004815,cust_001300,6975.33,netbanking,155,18,13,0.7222,4,False,gateway_error,0.4267,0
txn_004816,cust_002998,1110.86,netbanking,1327,7,5,0.7143,4,False,gateway_error,0.4243,0
txn_004817,cust_001616,103.99,upi,756,4,4,1.0,2,False,network_error,0.7,1
txn_004818,cust_002910,677.37,card,1092,25,16,0.64,2,False,network_error,0.592,0
txn_004819,cust_000005,3813.86,wallet,694,26,21,0.8077,2,False,authentication_failed,0.3623,0
txn_004820,cust_000719,526.11,wallet,1217,2,2,1.0,3,False,gateway_error,0.59,1
txn_004821,cust_001847,393.04,netbanking,964,0,0,0.0,2,True,bank_decline,0.25,0
txn_004822,cust_002071,1247.25,upi,940,24,19,0.7917,1,False,authentication_failed,0.4375,1
txn_004823,cust_000764,1531.38,upi,538,10,8,0.8,2,False,insufficient_balance,0.48,0
txn_004824,cust_001499,926.96,wallet,784,28,23,0.8214,2,False,authentication_failed,0.3664,0
txn_004825,cust_001143,867.36,upi,487,4,3,0.75,2,False,authentication_failed,0.345,0
txn_004826,cust_001953,982.26,wallet,251,22,15,0.6818,1,False,insufficient_balance,0.5245,0
txn_004827,cust_002265,467.72,netbanking,386,24,17,0.7083,2,False,gateway_error,0.5825,1
txn_004828,cust_000169,1009.66,wallet,1125,11,8,0.7273,3,False,bank_decline,0.4382,0
txn_004829,cust_000511,2861.68,upi,263,26,21,0.8077,1,False,insufficient_balance,0.5623,1
txn_004830,cust_000643,1292.23,wallet,889,20,17,0.85,3,False,gateway_error,0.545,0
txn_004831,cust_002357,2239.33,netbanking,536,10,8,0.8,3,False,bank_decline,0.46,0
txn_004832,cust_002637,2309.35,upi,463,3,2,0.6667,1,False,insufficient_balance,0.52,0
txn_004833,cust_002427,1116.78,netbanking,1309,13,7,0.5385,3,False,expired_card,0.1515,0
txn_004834,cust_002341,506.08,upi,194,25,18,0.72,2,False,network_error,0.616,1
txn_004835,cust_001392,2348.58,card,980,8,6,0.75,3,False,network_error,0.545,1
txn_004836,cust_002560,2079.61,card,107,4,3,0.75,1,False,gateway_error,0.675,1
txn_004837,cust_001481,1620.93,card,896,2,1,0.5,2,False,gateway_error,0.52,1
txn_004838,cust_000108,1191.53,netbanking,1006,6,6,1.0,2,False,expired_card,0.37,1
txn_004839,cust_001987,678.91,wallet,1304,6,5,0.8333,4,False,bank_decline,0.39,0
txn_004840,cust_000728,537.98,card,1475,17,12,0.7059,3,False,bank_decline,0.4318,0
txn_004841,cust_000569,2504.16,card,964,2,1,0.5,3,False,bank_decline,0.37,0
txn_004842,cust_002512,622.51,card,1340,6,4,0.6667,2,False,expired_card,0.27,0
txn_004843,cust_002118,1756.58,card,897,0,0,0.0,3,True,network_error,0.27,0
txn_004844,cust_002416,756.09,netbanking,67,19,16,0.8421,2,False,insufficient_balance,0.4926,0
txn_004845,cust_000950,683.88,upi,691,13,8,0.6154,1,False,bank_decline,0.5646,1
txn_004846,cust_000568,2118.15,card,198,8,6,0.75,1,False,insufficient_balance,0.545,1
txn_004847,cust_003106,622.8,wallet,6,24,19,0.7917,4,False,authentication_failed,0.1975,0
txn_004848,cust_002508,2533.46,upi,766,22,16,0.7273,1,False,bank_decline,0.5982,0
txn_004849,cust_001233,2871.92,wallet,1303,25,20,0.8,3,False,network_error,0.56,0
txn_004850,cust_001060,691.15,card,934,18,14,0.7778,2,False,expired_card,0.3033,0
txn_004851,cust_001287,1694.53,wallet,1422,17,14,0.8235,1,False,bank_decline,0.6271,1
txn_004852,cust_002132,5016.53,netbanking,1200,13,9,0.6923,2,False,authentication_failed,0.3277,0
txn_004853,cust_003058,5114.9,netbanking,1071,9,4,0.4444,4,False,gateway_error,0.3433,1
txn_004854,cust_000710,1022.12,netbanking,1279,2,1,0.5,1,False,authentication_failed,0.35,0
txn_004855,cust_002559,1453.71,wallet,1424,2,1,0.5,4,False,bank_decline,0.29,0
txn_004856,cust_000542,3160.54,card,818,0,0,0.0,2,True,insufficient_balance,0.19,0
txn_004857,cust_002107,1006.44,netbanking,1000,23,18,0.7826,3,False,gateway_error,0.5248,1
txn_004858,cust_002265,796.21,wallet,1335,11,9,0.8182,2,False,gateway_error,0.6155,0
txn_004859,cust_002993,784.36,card,1449,26,19,0.7308,2,False,authentication_failed,0.3392,1
txn_004860,cust_002789,963.17,wallet,1322,21,16,0.7619,1,False,network_error,0.7086,1
txn_004861,cust_000381,883.85,upi,1212,1,1,1.0,2,False,gateway_error,0.67,1
txn_004862,cust_001129,852.89,upi,1313,16,13,0.8125,2,False,bank_decline,0.5438,1
txn_004863,cust_003255,5393.52,card,789,21,15,0.7143,3,False,insufficient_balance,0.3743,0
txn_004864,cust_002462,661.42,netbanking,534,16,13,0.8125,2,False,bank_decline,0.5438,0
txn_004865,cust_000963,4876.23,wallet,157,20,14,0.7,2,False,bank_decline,0.51,1
txn_004866,cust_002064,5137.65,wallet,908,4,4,1.0,2,False,network_error,0.7,1
txn_004867,cust_003107,499.06,card,91,13,11,0.8462,1,False,insufficient_balance,0.5738,1
txn_004868,cust_003038,1985.38,upi,737,4,2,0.5,1,False,network_error,0.63,0
txn_004869,cust_001335,3331.64,card,535,1,1,1.0,3,False,network_error,0.62,0
txn_004870,cust_000225,1041.45,netbanking,1152,19,10,0.5263,2,False,insufficient_balance,0.3979,1
txn_004871,cust_001001,656.34,upi,819,5,4,0.8,1,False,network_error,0.72,1
txn_004872,cust_003199,597.92,wallet,908,0,0,0.0,4,True,bank_decline,0.09,1
txn_004873,cust_002933,1513.0,netbanking,212,26,21,0.8077,3,False,bank_decline,0.4623,0
txn_004874,cust_000656,1366.02,upi,301,8,5,0.625,1,False,bank_decline,0.5675,0
txn_004875,cust_000190,1326.46,card,1287,13,8,0.6154,3,False,bank_decline,0.4046,0
txn_004876,cust_001171,300.6,upi,1219,22,18,0.8182,1,False,authentication_failed,0.4455,1
txn_004877,cust_003177,2639.68,card,734,25,19,0.76,2,False,expired_card,0.298,0
txn_004878,cust_001934,1609.95,upi,1278,10,10,1.0,2,False,bank_decline,0.6,0
txn_004879,cust_003286,1474.38,card,90,9,7,0.7778,2,False,authentication_failed,0.3533,0
txn_004880,cust_002436,330.0,wallet,66,1,0,0.0,2,False,bank_decline,0.3,1
txn_004881,cust_001435,4308.08,card,513,22,18,0.8182,3,False,gateway_error,0.5355,1
txn_004882,cust_000077,1110.35,wallet,1343,18,11,0.6111,1,False,network_error,0.6633,1
txn_004883,cust_002405,393.51,card,1224,9,6,0.6667,3,False,bank_decline,0.42,0
txn_004884,cust_000096,859.57,netbanking,618,25,22,0.88,4,False,gateway_error,0.474,1
txn_004885,cust_001524,390.93,wallet,26,14,13,0.9286,4,False,insufficient_balance,0.3586,1
txn_004886,cust_002950,720.36,upi,472,26,18,0.6923,2,False,expired_card,0.2777,0
txn_004887,cust_001408,741.98,upi,795,19,14,0.7368,2,False,bank_decline,0.5211,0
txn_004888,cust_000393,370.17,upi,645,29,24,0.8276,1,False,bank_decline,0.6283,1
txn_004889,cust_001546,1857.37,card,1470,27,19,0.7037,4,False,expired_card,0.1211,0
txn_004890,cust_001689,837.29,wallet,456,4,1,0.25,3,False,bank_decline,0.295,0
txn_004891,cust_002508,748.18,card,282,15,11,0.7333,2,False,insufficient_balance,0.46,1
txn_004892,cust_000261,424.93,upi,483,15,12,0.8,1,False,bank_decline,0.62,1
txn_004893,cust_002731,286.51,wallet,1233,8,7,0.875,1,False,bank_decline,0.6425,1
txn_004894,cust_001395,716.1,upi,955,20,18,0.9,3,False,gateway_error,0.56,1
txn_004895,cust_000288,866.44,card,807,12,8,0.6667,2,False,bank_decline,0.5,1
txn_004896,cust_002003,2186.42,netbanking,1440,0,0,0.0,1,True,bank_decline,0.33,0
txn_004897,cust_003244,1320.57,wallet,652,20,14,0.7,4,False,bank_decline,0.35,0
txn_004898,cust_001330,2005.76,upi,111,20,13,0.65,3,False,authentication_failed,0.235,0
txn_004899,cust_000280,405.64,wallet,1374,10,9,0.9,2,False,authentication_failed,0.39,1
txn_004900,cust_002951,2039.53,wallet,402,12,8,0.6667,1,False,authentication_failed,0.4,1
txn_004901,cust_000917,401.23,card,1125,25,18,0.72,4,False,authentication_failed,0.176,0
txn_004902,cust_002058,632.73,upi,455,1,1,1.0,2,False,network_error,0.7,1
txn_004903,cust_003146,951.91,card,310,10,6,0.6,3,False,gateway_error,0.47,0
txn_004904,cust_001401,2556.05,wallet,962,18,12,0.6667,3,False,authentication_failed,0.24,1
txn_004905,cust_001176,733.78,wallet,212,3,3,1.0,3,False,bank_decline,0.52,1
txn_004906,cust_000560,1574.19,netbanking,1074,0,0,0.0,3,True,authentication_failed,0.02,0
txn_004907,cust_000335,1206.29,card,1300,17,13,0.7647,2,False,bank_decline,0.5294,0
txn_004908,cust_002480,1022.61,wallet,1145,29,24,0.8276,1,False,expired_card,0.3983,0
txn_004909,cust_000026,2390.18,netbanking,286,9,8,0.8889,1,False,gateway_error,0.7167,1
txn_004910,cust_001782,1592.6,netbanking,233,14,11,0.7857,4,False,insufficient_balance,0.3157,1
txn_004911,cust_002606,714.69,card,1424,16,11,0.6875,3,False,gateway_error,0.4962,0
txn_004912,cust_002948,1450.04,netbanking,1276,5,4,0.8,4,False,network_error,0.48,1
txn_004913,cust_002390,3550.03,wallet,131,10,7,0.7,3,False,insufficient_balance,0.37,1
txn_004914,cust_000366,1205.33,upi,1406,26,18,0.6923,3,False,bank_decline,0.4277,0
txn_004915,cust_001474,576.57,wallet,14,24,21,0.875,1,False,insufficient_balance,0.5825,0
txn_004916,cust_001328,392.87,wallet,30,15,12,0.8,2,False,bank_decline,0.54,1
txn_004917,cust_001074,1137.44,card,1077,18,13,0.7222,3,False,network_error,0.5367,1
txn_004918,cust_003252,1215.75,card,314,4,4,1.0,3,False,gateway_error,0.59,0
txn_004919,cust_003105,2949.21,wallet,1003,28,20,0.7143,3,False,bank_decline,0.4343,0
txn_004920,cust_003037,660.37,wallet,465,15,10,0.6667,1,False,insufficient_balance,0.52,1
txn_004921,cust_002206,3063.48,upi,565,4,4,1.0,1,False,insufficient_balance,0.62,1
txn_004922,cust_002654,895.29,wallet,118,9,7,0.7778,4,False,network_error,0.4733,0
txn_004923,cust_002240,2738.07,wallet,12,18,15,0.8333,4,False,insufficient_balance,0.33,1
txn_004924,cust_000956,2173.61,netbanking,672,20,13,0.65,3,False,insufficient_balance,0.355,0
txn_004925,cust_000775,771.05,upi,1251,8,7,0.875,3,False,gateway_error,0.5525,1
txn_004926,cust_000871,1137.51,netbanking,324,17,13,0.7647,3,False,gateway_error,0.5194,1
txn_004927,cust_003045,698.87,netbanking,48,21,16,0.7619,3,False,network_error,0.5486,0
txn_004928,cust_002424,299.05,wallet,717,25,20,0.8,3,False,bank_decline,0.46,1
txn_004929,cust_003106,263.52,upi,689,28,21,0.75,3,False,authentication_failed,0.265,0
txn_004930,cust_003291,461.16,card,286,2,2,1.0,2,False,bank_decline,0.6,1
txn_004931,cust_000095,722.4,card,439,14,6,0.4286,3,False,authentication_failed,0.1686,0
txn_004932,cust_002446,1544.31,netbanking,677,21,15,0.7143,1,False,bank_decline,0.5943,0
txn_004933,cust_000241,634.65,upi,1031,20,17,0.85,1,False,expired_card,0.405,0
txn_004934,cust_002495,3642.31,wallet,1301,6,4,0.6667,3,False,network_error,0.52,0
txn_004935,cust_003051,658.84,wallet,324,5,4,0.8,1,False,authentication_failed,0.44,1
txn_004936,cust_003183,1616.72,wallet,1087,6,4,0.6667,1,False,gateway_error,0.65,1
txn_004937,cust_000642,1367.44,netbanking,227,9,7,0.7778,2,False,gateway_error,0.6033,0
txn_004938,cust_002665,202.81,card,453,20,17,0.85,1,False,network_error,0.735,1
txn_004939,cust_001298,643.22,card,417,5,3,0.6,1,False,insufficient_balance,0.5,1
txn_004940,cust_003150,2950.73,wallet,629,23,16,0.6957,1,False,expired_card,0.3587,0
txn_004941,cust_001304,2202.78,wallet,313,10,8,0.8,2,False,insufficient_balance,0.48,1
txn_004942,cust_000923,1861.97,netbanking,1375,7,5,0.7143,3,False,network_error,0.5343,1
txn_004943,cust_000536,658.74,wallet,1281,4,2,0.5,1,False,gateway_error,0.6,0
txn_004944,cust_000656,381.65,wallet,388,2,2,1.0,2,False,network_error,0.7,0
txn_004945,cust_000887,1830.59,upi,808,23,21,0.913,4,False,bank_decline,0.4139,1
txn_004946,cust_000491,172.52,card,1432,12,9,0.75,2,False,authentication_failed,0.345,1
txn_004947,cust_001361,2789.28,wallet,50,5,4,0.8,4,False,bank_decline,0.38,0
txn_004948,cust_001634,712.79,upi,73,29,24,0.8276,1,False,insufficient_balance,0.5683,0
txn_004949,cust_001396,850.09,card,817,13,10,0.7692,4,False,gateway_error,0.4408,1
txn_004950,cust_001735,749.52,wallet,173,11,10,0.9091,3,False,authentication_failed,0.3127,1
txn_004951,cust_002145,1443.09,wallet,1144,7,6,0.8571,4,False,network_error,0.4971,1
txn_004952,cust_000524,1151.37,upi,378,3,2,0.6667,4,False,bank_decline,0.34,0
txn_004953,cust_002789,1843.33,card,1167,2,2,1.0,3,False,network_error,0.62,0
txn_004954,cust_000924,820.69,upi,1467,27,23,0.8519,2,False,bank_decline,0.5556,0
txn_004955,cust_002745,1083.71,wallet,1434,27,19,0.7037,4,False,bank_decline,0.3511,1
txn_004956,cust_002140,320.96,wallet,246,26,16,0.6154,2,False,network_error,0.5846,1
txn_004957,cust_003021,1938.34,card,233,20,18,0.9,2,False,bank_decline,0.57,1
txn_004958,cust_001409,224.79,netbanking,249,16,11,0.6875,2,False,network_error,0.6063,1
txn_004959,cust_003092,467.99,upi,872,7,6,0.8571,4,False,gateway_error,0.4671,1
txn_004960,cust_000363,378.88,netbanking,1358,17,12,0.7059,3,False,authentication_failed,0.2518,0
txn_004961,cust_001095,474.38,card,187,6,5,0.8333,4,False,gateway_error,0.46,1
txn_004962,cust_001162,484.93,upi,799,18,14,0.7778,4,False,network_error,0.4733,0
txn_004963,cust_002591,1016.88,upi,818,1,1,1.0,2,False,insufficient_balance,0.54,1
txn_004964,cust_000654,2415.27,wallet,1479,0,0,0.0,3,True,gateway_error,0.24,0
txn_004965,cust_001296,906.05,netbanking,994,8,6,0.75,2,False,gateway_error,0.595,1
txn_004966,cust_003059,2313.02,netbanking,1230,7,4,0.5714,2,False,expired_card,0.2414,1
txn_004967,cust_000690,3057.84,card,29,24,17,0.7083,3,False,insufficient_balance,0.3725,0
txn_004968,cust_002100,1415.65,netbanking,596,5,5,1.0,4,False,bank_decline,0.44,1
txn_004969,cust_000437,562.96,card,296,18,10,0.5556,2,False,gateway_error,0.5367,0
txn_004970,cust_001647,485.49,card,862,13,9,0.6923,1,False,authentication_failed,0.4077,1
txn_004971,cust_000200,3274.68,netbanking,1169,25,15,0.6,2,False,bank_decline,0.48,1
txn_004972,cust_000437,3440.55,wallet,680,3,3,1.0,3,False,bank_decline,0.52,1
txn_004973,cust_000404,749.02,netbanking,779,9,6,0.6667,3,False,gateway_error,0.49,1
txn_004974,cust_000015,1350.07,card,1381,10,8,0.8,2,False,authentication_failed,0.36,0
txn_004975,cust_001625,812.76,upi,1130,20,18,0.9,4,False,authentication_failed,0.23,0
txn_004976,cust_002039,334.44,netbanking,1463,6,5,0.8333,4,False,authentication_failed,0.21,0
txn_004977,cust_000549,1190.6,netbanking,1199,11,8,0.7273,3,False,bank_decline,0.4382,1
