transaction_id,amount,failure_reason,ml_action,utility_action,preferred_action,final_action,ml_probability,utility_probability,ml_true_probability,utility_true_probability,final_true_probability,ml_recovered,utility_recovered,final_recovered,ml_to_utility_changed,utility_to_policy_changed,ml_to_final_changed,utility_impact,policy_impact,policy_reasons
txn_003449,1251.13,insufficient_balance,reminder,reminder,reminder,reminder,0.6175670749745208,0.6175670749745208,0.5391400000000001,0.5391400000000001,0.5391400000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_002944,1710.18,bank_decline,retry,retry,retry,payment_link,0.5368312416119869,0.5368312416119869,0.44308000000000003,0.44308000000000003,0.34307999999999994,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002466,629.2,network_error,retry,retry,retry,payment_link,0.6396805552878257,0.6396805552878257,0.6233399999999999,0.6233399999999999,0.32333999999999996,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008583,2171.39,network_error,retry,retry,retry,retry,0.7186963508885006,0.7186963508885006,0.85,0.85,0.85,1,1,1,False,False,False,no_change,no_change,[]
txn_005507,578.12,network_error,retry,retry,retry,retry,0.6806671955821362,0.6806671955821362,0.69942,0.69942,0.69942,1,1,1,False,False,False,no_change,no_change,[]
txn_002699,584.54,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5119333411442586,0.5119333411442586,0.49556,0.49556,0.49556,1,1,1,False,False,False,no_change,no_change,[]
txn_002448,714.82,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.42939331725447744,0.42939331725447744,0.38632,0.38632,0.38632,0,0,0,False,False,False,no_change,no_change,[]
txn_000020,1307.66,bank_decline,retry,retry,retry,reminder,0.5571272158441267,0.5571272158441267,0.47714,0.47714,0.34714,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002749,1091.28,network_error,retry,retry,retry,payment_link,0.7266264807573098,0.7266264807573098,0.6566599999999999,0.6566599999999999,0.35666,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_005400,1283.36,bank_decline,retry,retry,retry,payment_link,0.5413380043827247,0.5413380043827247,0.43665999999999994,0.43665999999999994,0.33666000000000007,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008079,1123.63,expired_card,payment_link,payment_link,payment_link,payment_link,0.6838728601580387,0.6838728601580387,0.6938000000000001,0.6938000000000001,0.6938000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_006872,733.71,bank_decline,retry,retry,retry,retry,0.6681278803967546,0.6681278803967546,0.655,0.655,0.655,1,1,1,False,False,False,no_change,no_change,[]
txn_004709,1127.36,gateway_error,retry,retry,retry,payment_link,0.5720136502810164,0.5720136502810164,0.57044,0.57044,0.32043999999999995,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009477,1448.74,insufficient_balance,reminder,reminder,reminder,reminder,0.30300664522263027,0.30300664522263027,0.26999999999999996,0.26999999999999996,0.26999999999999996,0,0,0,False,False,False,no_change,no_change,[]
txn_000810,1353.89,gateway_error,retry,retry,retry,retry,0.6553701363825042,0.6553701363825042,0.6342800000000001,0.6342800000000001,0.6342800000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_007478,344.12,expired_card,payment_link,payment_link,payment_link,payment_link,0.6106520280399664,0.6106520280399664,0.77,0.77,0.77,0,0,0,False,False,False,no_change,no_change,[]
txn_002274,2745.93,expired_card,payment_link,payment_link,payment_link,payment_link,0.6943992205984321,0.6943992205984321,0.79782,0.79782,0.79782,1,1,1,False,False,False,no_change,no_change,[]
txn_001924,414.29,bank_decline,retry,retry,retry,retry,0.6606603182136791,0.6606603182136791,0.65142,0.65142,0.65142,1,1,1,False,False,False,no_change,no_change,[]
txn_001471,353.43,network_error,retry,retry,retry,payment_link,0.5066512775329604,0.5066512775329604,0.45999999999999996,0.45999999999999996,0.15999999999999998,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_007935,1175.76,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.42048113777755963,0.42048113777755963,0.26,0.26,0.3400000000000001,0,0,1,False,True,True,no_change,policy_helped,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_007408,1545.75,insufficient_balance,reminder,reminder,reminder,reminder,0.5056709770238119,0.5056709770238119,0.45075999999999994,0.45075999999999994,0.45075999999999994,0,0,0,False,False,False,no_change,no_change,[]
txn_002407,1257.0,insufficient_balance,reminder,reminder,reminder,reminder,0.580237232933531,0.580237232933531,0.49141999999999997,0.49141999999999997,0.49141999999999997,0,0,0,False,False,False,no_change,no_change,[]
txn_001143,637.65,gateway_error,retry,retry,retry,payment_link,0.5238037502183218,0.5238037502183218,0.52364,0.52364,0.27364,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001748,725.12,gateway_error,retry,retry,retry,payment_link,0.5317005961753563,0.5317005961753563,0.4766600000000001,0.4766600000000001,0.22666000000000003,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_005710,886.72,bank_decline,retry,retry,retry,retry,0.6069270044949343,0.6069270044949343,0.56428,0.56428,0.56428,0,0,0,False,False,False,no_change,no_change,[]
txn_004976,334.44,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.42170115871563835,0.42170115871563835,0.42666000000000004,0.42666000000000004,0.42666000000000004,1,1,1,False,False,False,no_change,no_change,[]
txn_007301,293.24,authentication_failed,payment_link,reminder,reminder,reminder,0.441219690180195,0.43076933949593477,0.42666000000000004,0.37666,0.37666,1,1,1,True,False,True,same_outcome,no_change,[]
txn_008149,1574.35,network_error,retry,retry,retry,payment_link,0.6220227411952893,0.6220227411952893,0.6299999999999999,0.6299999999999999,0.32999999999999996,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002834,1470.68,authentication_failed,reminder,reminder,reminder,reminder,0.6713973689579771,0.6713973689579771,0.65,0.65,0.65,1,1,1,False,False,False,no_change,no_change,[]
txn_003132,1543.69,bank_decline,retry,retry,retry,payment_link,0.5474204541159151,0.5474204541159151,0.4342799999999999,0.4342799999999999,0.33428,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001311,2669.41,bank_decline,retry,retry,retry,retry,0.5610941060720481,0.5610941060720481,0.5399999999999999,0.5399999999999999,0.5399999999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_008651,380.22,network_error,retry,retry,retry,retry,0.6786074205025843,0.6786074205025843,0.7749999999999999,0.7749999999999999,0.7749999999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_006775,2712.3,gateway_error,retry,retry,retry,retry,0.7324485297555876,0.7324485297555876,0.7200000000000001,0.7200000000000001,0.7200000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_006757,3465.37,bank_decline,retry,retry,retry,retry,0.6487189000026851,0.6487189000026851,0.6254599999999999,0.6254599999999999,0.6254599999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_000621,2642.15,gateway_error,retry,retry,retry,reminder,0.5777240333915992,0.5777240333915992,0.59,0.59,0.31000000000000005,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002702,2699.9,gateway_error,retry,retry,retry,payment_link,0.5593335813310661,0.5593335813310661,0.5630799999999999,0.5630799999999999,0.31308,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002200,516.82,bank_decline,retry,payment_link,payment_link,payment_link,0.571589742566639,0.5636593411742203,0.552,0.452,0.452,1,0,0,True,False,True,utility_hurt,no_change,[]
txn_006197,516.67,expired_card,payment_link,payment_link,payment_link,payment_link,0.5699640476555667,0.5699640476555667,0.61,0.61,0.61,1,1,1,False,False,False,no_change,no_change,[]
txn_008825,480.12,bank_decline,retry,retry,retry,reminder,0.5494483718233522,0.5494483718233522,0.4903799999999999,0.4903799999999999,0.36038000000000003,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001047,1501.17,expired_card,payment_link,payment_link,payment_link,payment_link,0.6416488978867836,0.6416488978867836,0.64,0.64,0.64,0,0,0,False,False,False,no_change,no_change,[]
txn_005769,4169.61,insufficient_balance,reminder,reminder,reminder,reminder,0.5657508201786884,0.5657508201786884,0.6199999999999999,0.6199999999999999,0.6199999999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_009948,2506.09,bank_decline,retry,retry,retry,payment_link,0.4729236908702728,0.4729236908702728,0.44857999999999987,0.44857999999999987,0.3485799999999999,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009020,2124.98,expired_card,payment_link,payment_link,payment_link,payment_link,0.7733737605614405,0.7733737605614405,0.8,0.8,0.8,1,1,1,False,False,False,no_change,no_change,[]
txn_000744,1959.14,bank_decline,retry,retry,retry,retry,0.6009710628230819,0.6009710628230819,0.55238,0.55238,0.55238,0,0,0,False,False,False,no_change,no_change,[]
txn_000223,1911.68,bank_decline,retry,retry,retry,payment_link,0.5481167459417231,0.5481167459417231,0.46285999999999994,0.46285999999999994,0.36285999999999996,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_003150,902.28,expired_card,payment_link,payment_link,payment_link,payment_link,0.7183698577335184,0.7183698577335184,0.76428,0.76428,0.76428,1,1,1,False,False,False,no_change,no_change,[]
txn_000626,905.44,bank_decline,retry,retry,retry,payment_link,0.5202158339730293,0.5202158339730293,0.43665999999999994,0.43665999999999994,0.33666000000000007,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009335,1862.93,gateway_error,retry,retry,retry,reminder,0.5707353756305631,0.5707353756305631,0.52522,0.52522,0.24522,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_007567,630.94,insufficient_balance,payment_link,reminder,reminder,reminder,0.6198975018907136,0.616835080060666,0.49692,0.57692,0.57692,1,1,1,True,False,True,same_outcome,no_change,[]
txn_004583,520.49,gateway_error,retry,retry,retry,retry,0.6666721688427475,0.6666721688427475,0.67454,0.67454,0.67454,0,0,0,False,False,False,no_change,no_change,[]
txn_005712,3582.96,insufficient_balance,payment_link,payment_link,payment_link,retry,0.32969728605751175,0.32969728605751175,0.35000000000000003,0.35000000000000003,0.3,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_003285,2348.01,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.6101139301521974,0.6101139301521974,0.5384599999999999,0.5384599999999999,0.61846,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_007586,313.07,insufficient_balance,reminder,reminder,reminder,reminder,0.5394931336814784,0.5394931336814784,0.4342799999999999,0.4342799999999999,0.4342799999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_009647,2793.1,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5800683396975072,0.5800683396975072,0.6018200000000001,0.6018200000000001,0.6018200000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_001531,7542.19,expired_card,payment_link,payment_link,payment_link,payment_link,0.6263647487708417,0.6263647487708417,0.6709599999999999,0.6709599999999999,0.6709599999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_009686,1978.63,gateway_error,retry,retry,retry,retry,0.7149978048212794,0.7149978048212794,0.7466599999999999,0.7466599999999999,0.7466599999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_000354,667.53,expired_card,payment_link,payment_link,payment_link,payment_link,0.5519176125497806,0.5519176125497806,0.5909599999999999,0.5909599999999999,0.5909599999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_002475,920.66,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5925158315298827,0.5925158315298827,0.5088800000000001,0.5088800000000001,0.5088800000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_008014,614.94,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.6282035033196408,0.6282035033196408,0.64286,0.64286,0.64286,1,1,1,False,False,False,no_change,no_change,[]
txn_006476,2869.2,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.6086489133089121,0.6086489133089121,0.55334,0.55334,0.55334,1,1,1,False,False,False,no_change,no_change,[]
txn_006450,1041.47,bank_decline,retry,retry,retry,payment_link,0.4869794052054296,0.4869794052054296,0.4,0.4,0.30000000000000004,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000240,1297.55,gateway_error,retry,retry,retry,reminder,0.5601654463718345,0.5601654463718345,0.58814,0.58814,0.30813999999999997,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002626,3324.41,network_error,retry,retry,retry,retry,0.6580839088961904,0.6580839088961904,0.7060000000000001,0.7060000000000001,0.7060000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_009787,2820.48,bank_decline,retry,retry,retry,retry,0.6368474885906155,0.6368474885906155,0.6199999999999999,0.6199999999999999,0.6199999999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_007199,5105.26,bank_decline,retry,retry,retry,retry,0.6459611196650283,0.6459611196650283,0.57142,0.57142,0.57142,1,1,1,False,False,False,no_change,no_change,[]
txn_007693,486.21,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.6388714552811281,0.6388714552811281,0.56296,0.56296,0.64296,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_002998,629.05,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.2280014121646409,0.2280014121646409,0.11000000000000003,0.11000000000000003,0.19,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_006441,703.37,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5638234648452118,0.5638234648452118,0.49,0.49,0.49,0,0,0,False,False,False,no_change,no_change,[]
txn_004563,215.32,network_error,retry,retry,retry,payment_link,0.5991298765397588,0.5991298765397588,0.61,0.61,0.31000000000000005,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}, {'action': 'reminder', 'reasons': ['temporary_network_error_should_be_retried_first']}]"
txn_008615,425.29,network_error,retry,retry,retry,payment_link,0.6158587569925631,0.6158587569925631,0.59,0.59,0.29000000000000004,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001480,420.66,network_error,retry,retry,retry,payment_link,0.6456371299008703,0.6456371299008703,0.6299999999999999,0.6299999999999999,0.32999999999999996,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001019,2955.25,gateway_error,retry,retry,retry,reminder,0.6185720247127325,0.6185720247127325,0.6233399999999999,0.6233399999999999,0.34334,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_003095,376.38,bank_decline,retry,retry,retry,retry,0.5735310019384228,0.5735310019384228,0.58096,0.58096,0.58096,1,1,1,False,False,False,no_change,no_change,[]
txn_006183,843.15,bank_decline,retry,retry,retry,payment_link,0.5180061873985279,0.5180061873985279,0.39,0.39,0.29000000000000004,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_004961,474.38,gateway_error,retry,retry,retry,payment_link,0.5454784917734806,0.5454784917734806,0.52666,0.52666,0.27666,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008493,2102.9,authentication_failed,reminder,reminder,reminder,reminder,0.4678293235558804,0.4678293235558804,0.37666,0.37666,0.37666,1,1,1,False,False,False,no_change,no_change,[]
txn_001104,1514.47,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.6652026527925634,0.6652026527925634,0.62174,0.62174,0.62174,0,0,0,False,False,False,no_change,no_change,[]
txn_006082,221.7,insufficient_balance,reminder,reminder,reminder,reminder,0.4789048587202789,0.4789048587202789,0.42334000000000005,0.42334000000000005,0.42334000000000005,0,0,0,False,False,False,no_change,no_change,[]
txn_009526,2655.24,network_error,retry,retry,retry,payment_link,0.5670835396280254,0.5670835396280254,0.5433399999999999,0.5433399999999999,0.24333999999999995,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_005191,483.95,network_error,retry,retry,retry,payment_link,0.5447098672866059,0.5447098672866059,0.5475,0.5475,0.2475,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_004182,270.63,gateway_error,retry,retry,retry,retry,0.7714072203983421,0.7714072203983421,0.8,0.8,0.8,0,0,0,False,False,False,no_change,no_change,[]
txn_004468,1058.55,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5752887892231131,0.5752887892231131,0.5,0.5,0.5,1,1,1,False,False,False,no_change,no_change,[]
txn_001627,904.31,insufficient_balance,reminder,reminder,reminder,reminder,0.40074760630836614,0.40074760630836614,0.39,0.39,0.39,0,0,0,False,False,False,no_change,no_change,[]
txn_006718,679.72,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.4231874193287261,0.4231874193287261,0.30118,0.30118,0.3811800000000001,0,0,1,False,True,True,no_change,policy_helped,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_003799,851.84,bank_decline,retry,retry,retry,retry,0.6096788784936137,0.6096788784936137,0.5800000000000001,0.5800000000000001,0.5800000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_003054,856.13,bank_decline,retry,retry,retry,payment_link,0.4539480471637352,0.4539480471637352,0.3844399999999999,0.3844399999999999,0.2844399999999999,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002868,543.17,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.7031401546604097,0.7031401546604097,0.66296,0.66296,0.66296,0,0,0,False,False,False,no_change,no_change,[]
txn_001433,635.06,bank_decline,retry,retry,retry,retry,0.6464280396836733,0.6464280396836733,0.64666,0.64666,0.64666,1,1,1,False,False,False,no_change,no_change,[]
txn_007984,423.07,network_error,retry,retry,retry,payment_link,0.6034095423963177,0.6034095423963177,0.5499999999999999,0.5499999999999999,0.24999999999999994,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009347,2043.62,network_error,retry,retry,retry,payment_link,0.5445482940523976,0.5445482940523976,0.51476,0.51476,0.21476,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009420,698.94,bank_decline,retry,retry,retry,retry,0.6023122568063826,0.6023122568063826,0.54546,0.54546,0.54546,1,1,1,False,False,False,no_change,no_change,[]
txn_004077,677.76,insufficient_balance,payment_link,reminder,reminder,reminder,0.3659460568496655,0.36468701701169304,0.31294,0.39294000000000007,0.39294000000000007,0,0,0,True,False,True,same_outcome,no_change,[]
txn_000218,303.62,network_error,retry,retry,retry,retry,0.6572113103493777,0.6572113103493777,0.70334,0.70334,0.70334,1,1,1,False,False,False,no_change,no_change,[]
txn_003556,1047.65,insufficient_balance,reminder,reminder,reminder,reminder,0.5243312662735101,0.5243312662735101,0.4579399999999999,0.4579399999999999,0.4579399999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_007937,358.12,authentication_failed,reminder,reminder,reminder,reminder,0.6719416564488474,0.6719416564488474,0.54142,0.54142,0.54142,0,0,0,False,False,False,no_change,no_change,[]
txn_008422,747.09,insufficient_balance,reminder,reminder,reminder,reminder,0.5965664933735997,0.5965664933735997,0.5285799999999999,0.5285799999999999,0.5285799999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_001035,1070.26,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5420775230703524,0.5420775230703524,0.47334,0.47334,0.47334,1,1,1,False,False,False,no_change,no_change,[]
txn_003774,1301.11,bank_decline,retry,retry,retry,retry,0.6661869646725365,0.6661869646725365,0.62166,0.62166,0.62166,1,1,1,False,False,False,no_change,no_change,[]
txn_004133,1643.18,bank_decline,retry,retry,retry,retry,0.6043910651541863,0.6043910651541863,0.54286,0.54286,0.54286,1,1,1,False,False,False,no_change,no_change,[]
txn_002336,2361.08,gateway_error,retry,retry,retry,retry,0.7782640517113829,0.7782640517113829,0.7538400000000001,0.7538400000000001,0.7538400000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_006493,461.05,insufficient_balance,reminder,reminder,reminder,reminder,0.4409903701172155,0.4409903701172155,0.37846,0.37846,0.37846,0,0,0,False,False,False,no_change,no_change,[]
txn_001483,614.56,expired_card,payment_link,payment_link,payment_link,payment_link,0.7024298030347069,0.7024298030347069,0.8,0.8,0.8,1,1,1,False,False,False,no_change,no_change,[]
txn_000907,1663.33,bank_decline,retry,retry,retry,payment_link,0.5004129351976538,0.5004129351976538,0.39237999999999995,0.39237999999999995,0.29238,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_006089,372.15,expired_card,payment_link,payment_link,payment_link,payment_link,0.5565514933235133,0.5565514933235133,0.53858,0.53858,0.53858,1,1,1,False,False,False,no_change,no_change,[]
txn_006467,1315.77,insufficient_balance,reminder,reminder,reminder,reminder,0.5965814651050027,0.5965814651050027,0.5199999999999999,0.5199999999999999,0.5199999999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_005677,702.31,bank_decline,retry,retry,retry,payment_link,0.5264705805786731,0.5264705805786731,0.44728,0.44728,0.3472799999999999,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002771,1713.48,gateway_error,retry,retry,retry,payment_link,0.6122206598502854,0.6122206598502854,0.64,0.64,0.39,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001806,2751.12,network_error,retry,retry,retry,payment_link,0.6383250887620227,0.6383250887620227,0.6633399999999999,0.6633399999999999,0.36334,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_007375,2091.47,gateway_error,retry,retry,retry,retry,0.6173937725484395,0.6173937725484395,0.6533399999999999,0.6533399999999999,0.6533399999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_002115,189.76,gateway_error,retry,retry,retry,retry,0.7393112033663872,0.7393112033663872,0.74546,0.74546,0.74546,1,1,1,False,False,False,no_change,no_change,[]
txn_004535,978.69,gateway_error,retry,retry,retry,payment_link,0.47812835881461135,0.47812835881461135,0.45999999999999996,0.45999999999999996,0.21000000000000002,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002532,1161.71,network_error,retry,retry,retry,payment_link,0.5463648305776789,0.5463648305776789,0.54794,0.54794,0.24794,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008526,1028.54,authentication_failed,reminder,reminder,reminder,reminder,0.6625025824960412,0.6625025824960412,0.60714,0.60714,0.60714,0,0,0,False,False,False,no_change,no_change,[]
txn_003471,1471.27,insufficient_balance,reminder,reminder,reminder,reminder,0.5056371647946094,0.5056371647946094,0.46165999999999996,0.46165999999999996,0.46165999999999996,0,0,0,False,False,False,no_change,no_change,[]
txn_001403,706.96,network_error,retry,retry,retry,retry,0.6831595846823636,0.6831595846823636,0.71546,0.71546,0.71546,1,1,1,False,False,False,no_change,no_change,[]
txn_000853,1750.99,network_error,retry,retry,retry,retry,0.7093938559685391,0.7093938559685391,0.70334,0.70334,0.70334,1,1,1,False,False,False,no_change,no_change,[]
txn_003083,462.76,authentication_failed,reminder,reminder,reminder,reminder,0.563148882967836,0.563148882967836,0.49,0.49,0.49,1,1,1,False,False,False,no_change,no_change,[]
txn_008025,997.3,gateway_error,retry,retry,retry,retry,0.8011325845626556,0.8011325845626556,0.77142,0.77142,0.77142,1,1,1,False,False,False,no_change,no_change,[]
txn_007566,976.95,bank_decline,retry,retry,retry,retry,0.6796562903654653,0.6796562903654653,0.6618200000000001,0.6618200000000001,0.6618200000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_005530,3642.96,gateway_error,retry,retry,retry,payment_link,0.5958371622649498,0.5958371622649498,0.6,0.6,0.35,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_007855,4297.54,bank_decline,retry,retry,retry,retry,0.6080783883663521,0.6080783883663521,0.64,0.64,0.64,1,1,1,False,False,False,no_change,no_change,[]
txn_004933,634.65,expired_card,payment_link,payment_link,payment_link,payment_link,0.7022752087044493,0.7022752087044493,0.82,0.82,0.82,1,1,1,False,False,False,no_change,no_change,[]
txn_005160,851.14,network_error,retry,retry,retry,payment_link,0.6023505194021539,0.6023505194021539,0.56,0.56,0.26,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009716,1460.14,expired_card,payment_link,payment_link,payment_link,payment_link,0.3435120519453557,0.3435120519453557,0.5999999999999999,0.5999999999999999,0.5999999999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_003847,229.86,gateway_error,retry,retry,retry,retry,0.7197001668379266,0.7197001668379266,0.7272799999999999,0.7272799999999999,0.7272799999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_006484,959.72,network_error,retry,retry,retry,retry,0.7526896593039791,0.7526896593039791,0.74692,0.74692,0.74692,0,0,0,False,False,False,no_change,no_change,[]
txn_000748,967.92,expired_card,payment_link,payment_link,payment_link,payment_link,0.6177607379397231,0.6177607379397231,0.73522,0.73522,0.73522,0,0,0,False,False,False,no_change,no_change,[]
txn_003035,2882.6,gateway_error,retry,retry,retry,retry,0.7169856240667734,0.7169856240667734,0.7200000000000001,0.7200000000000001,0.7200000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_000348,761.34,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5316415149585182,0.5316415149585182,0.51392,0.51392,0.51392,0,0,0,False,False,False,no_change,no_change,[]
txn_003352,611.91,gateway_error,retry,retry,retry,retry,0.5595232919713267,0.5595232919713267,0.645,0.645,0.645,1,1,1,False,False,False,no_change,no_change,[]
