transaction_id,amount,failure_reason,ml_action,ml_probability,preferred_action,recoveryos_action,policy_changed,ml_recovery_probability,recoveryos_recovery_probability,ml_recovered,recoveryos_recovered,impact,policy_reasons
txn_006769,1156.94,insufficient_balance,reminder,0.5119046237726352,reminder,reminder,False,0.46782,0.46782,0,0,no_change,
txn_009411,1170.01,gateway_error,retry,0.6405068738998126,retry,retry,False,0.64,0.64,0,0,no_change,
txn_001672,3143.46,expired_card,payment_link,0.6168634876227413,payment_link,payment_link,False,0.58142,0.58142,0,0,no_change,
txn_000475,1981.69,expired_card,payment_link,0.5750763515018004,payment_link,payment_link,False,0.6042799999999999,0.6042799999999999,1,1,no_change,
txn_009187,2209.89,expired_card,payment_link,0.7220301322579024,payment_link,payment_link,False,0.8079,0.8079,1,1,no_change,
txn_008840,1404.28,bank_decline,retry,0.4549248391097814,retry,reminder,True,0.3799999999999999,0.24999999999999994,1,0,policy_hurt,
txn_005759,2725.99,bank_decline,reminder,0.24089895607231568,reminder,reminder,False,0.21999999999999997,0.21999999999999997,0,0,no_change,
txn_006298,539.35,bank_decline,retry,0.637919646320757,retry,retry,False,0.54286,0.54286,1,1,no_change,
txn_002479,495.27,bank_decline,retry,0.6169728841649844,retry,retry,False,0.5750000000000001,0.5750000000000001,0,0,no_change,
txn_005494,1159.17,bank_decline,retry,0.6446822749935075,retry,retry,False,0.6,0.6,1,1,no_change,
txn_003915,3404.3,bank_decline,retry,0.65584738299441,retry,retry,False,0.65142,0.65142,1,1,no_change,
txn_002139,8965.26,network_error,retry,0.5707882999335481,retry,payment_link,True,0.5700000000000001,0.27,0,0,same_outcome,
txn_005455,217.67,insufficient_balance,reminder,0.4932179671764489,reminder,reminder,False,0.47,0.47,0,0,no_change,
txn_005380,1456.58,authentication_failed,reminder,0.5379871895708396,reminder,reminder,False,0.4525,0.4525,0,0,no_change,
txn_008986,2034.15,gateway_error,retry,0.572990962675118,retry,payment_link,True,0.59,0.33999999999999997,1,0,policy_hurt,
txn_004024,578.2,bank_decline,retry,0.5858195959947211,retry,payment_link,True,0.495,0.3949999999999999,0,0,same_outcome,
txn_003486,878.15,bank_decline,retry,0.533733150153612,retry,payment_link,True,0.4778999999999999,0.3778999999999999,1,1,same_outcome,
txn_002456,2176.03,authentication_failed,payment_link,0.6314051701522357,payment_link,payment_link,False,0.5800000000000001,0.5800000000000001,1,1,no_change,
txn_002465,988.38,bank_decline,retry,0.5506159779992524,retry,reminder,True,0.4681399999999999,0.33814,1,0,policy_hurt,
txn_008697,317.93,network_error,retry,0.7609211482279615,retry,retry,False,0.85,0.85,1,1,no_change,
txn_001370,844.55,expired_card,payment_link,0.6137098754134842,payment_link,payment_link,False,0.61942,0.61942,1,1,no_change,
txn_006689,1664.02,bank_decline,retry,0.6849078209436487,retry,retry,False,0.63,0.63,0,0,no_change,
txn_007457,1183.73,bank_decline,retry,0.5602517924203201,retry,payment_link,True,0.5199999999999999,0.41999999999999993,0,0,same_outcome,
txn_009975,114.8,expired_card,payment_link,0.6304362841658472,payment_link,payment_link,False,0.70334,0.70334,1,1,no_change,
txn_001902,698.68,network_error,retry,0.7202329273851781,retry,payment_link,True,0.66648,0.36648000000000003,1,1,same_outcome,
txn_004872,597.92,bank_decline,retry,0.22649296706767003,payment_link,payment_link,True,0.19,0.09000000000000001,0,0,same_outcome,
txn_004711,2592.46,network_error,retry,0.521077879363056,retry,payment_link,True,0.5475,0.2475,1,1,same_outcome,
txn_007887,175.68,authentication_failed,payment_link,0.6560527832525797,payment_link,payment_link,False,0.6407400000000001,0.6407400000000001,0,0,no_change,
txn_001794,1932.41,insufficient_balance,reminder,0.4411511034604365,reminder,reminder,False,0.41778000000000004,0.41778000000000004,0,0,no_change,
txn_002875,134.64,bank_decline,retry,0.5913609833887564,retry,retry,False,0.52,0.52,1,1,no_change,
txn_006218,3306.95,authentication_failed,payment_link,0.639047826830465,payment_link,payment_link,False,0.5591400000000001,0.5591400000000001,0,0,no_change,
txn_005214,601.6,network_error,retry,0.7514760492204899,retry,retry,False,0.74932,0.74932,1,1,no_change,
txn_002246,1446.82,network_error,retry,0.663437139143301,retry,payment_link,True,0.6579999999999999,0.358,1,1,same_outcome,
txn_001742,714.45,bank_decline,retry,0.6190282068912026,retry,retry,False,0.5000000000000001,0.5000000000000001,1,1,no_change,
txn_001021,644.54,authentication_failed,payment_link,0.44335742527736877,payment_link,payment_link,False,0.39334,0.39334,1,1,no_change,
txn_000706,601.74,authentication_failed,reminder,0.5155758113211844,reminder,reminder,False,0.49,0.49,0,0,no_change,
txn_004295,480.91,authentication_failed,reminder,0.6500027678195025,reminder,reminder,False,0.5577,0.5577,0,0,no_change,
txn_005577,911.83,network_error,retry,0.6947284559456629,retry,payment_link,True,0.6592399999999999,0.35924,1,1,same_outcome,
txn_007167,1933.69,authentication_failed,payment_link,0.625612003238875,payment_link,payment_link,False,0.55076,0.55076,1,1,no_change,
txn_008178,1143.39,network_error,retry,0.6050832423457514,retry,payment_link,True,0.56,0.26,0,0,same_outcome,
txn_000909,943.32,network_error,retry,0.7105125488110758,retry,retry,False,0.7749999999999999,0.7749999999999999,0,0,no_change,
txn_005194,949.61,authentication_failed,reminder,0.6107686726572016,reminder,reminder,False,0.59,0.59,0,0,no_change,
txn_003078,551.18,authentication_failed,reminder,0.6197079703565266,reminder,reminder,False,0.49,0.49,1,1,no_change,
txn_009367,1310.12,gateway_error,retry,0.7297704148625871,retry,retry,False,0.7259199999999999,0.7259199999999999,1,1,no_change,
txn_000595,1998.87,bank_decline,reminder,0.23161838567016976,reminder,reminder,False,0.21999999999999997,0.21999999999999997,0,0,no_change,
txn_005305,712.31,authentication_failed,payment_link,0.6484711765887177,payment_link,payment_link,False,0.6799999999999999,0.6799999999999999,0,0,no_change,
txn_000441,693.48,bank_decline,retry,0.5582088448481856,retry,payment_link,True,0.48,0.38,1,0,policy_hurt,
txn_007607,1834.04,insufficient_balance,reminder,0.43053995969740766,reminder,reminder,False,0.43999999999999995,0.43999999999999995,0,0,no_change,
txn_004093,1536.31,bank_decline,retry,0.6745169220967658,retry,retry,False,0.64,0.64,1,1,no_change,
txn_006135,1050.71,expired_card,payment_link,0.7199289771363685,payment_link,payment_link,False,0.79546,0.79546,1,1,no_change,
txn_000011,1752.81,network_error,retry,0.7565635878019611,retry,retry,False,0.7526,0.7526,0,0,no_change,
txn_003777,497.65,gateway_error,retry,0.5335897709747908,retry,payment_link,True,0.52364,0.27364,0,0,same_outcome,
txn_009000,2399.46,network_error,retry,0.6719368624743257,retry,retry,False,0.70334,0.70334,1,1,no_change,
txn_003709,1641.72,insufficient_balance,payment_link,0.43091176546111787,reminder,reminder,True,0.36,0.43999999999999995,0,0,same_outcome,
txn_003781,411.6,expired_card,payment_link,0.6164500423953551,payment_link,payment_link,False,0.68428,0.68428,0,0,no_change,
txn_000094,1942.08,authentication_failed,reminder,0.5903560656032397,reminder,reminder,False,0.44238,0.44238,1,1,no_change,
txn_009240,653.62,insufficient_balance,reminder,0.5678188162140992,reminder,reminder,False,0.49141999999999997,0.49141999999999997,0,0,no_change,
txn_003950,1789.64,gateway_error,retry,0.5202992833406487,retry,payment_link,True,0.4984599999999999,0.24845999999999996,1,0,policy_hurt,
txn_005786,335.05,gateway_error,retry,0.5083829564541434,retry,reminder,True,0.5630799999999999,0.28308,0,0,same_outcome,
txn_004871,656.34,network_error,retry,0.7470894070993552,retry,retry,False,0.81,0.81,1,1,no_change,
txn_004803,1532.9,bank_decline,retry,0.5410203159087013,retry,reminder,True,0.47714,0.34714,1,1,same_outcome,
txn_004868,1985.38,network_error,retry,0.7133495835983469,retry,retry,False,0.75,0.75,0,0,no_change,
txn_000293,863.1,authentication_failed,payment_link,0.3528374003209089,payment_link,payment_link,False,0.45,0.45,0,0,no_change,
txn_007889,1225.33,gateway_error,retry,0.5231836446692134,retry,payment_link,True,0.4933399999999999,0.24333999999999995,0,0,same_outcome,
txn_007406,635.88,bank_decline,retry,0.46197577771205434,retry,reminder,True,0.40470000000000006,0.27470000000000006,0,0,same_outcome,
txn_005596,441.08,expired_card,payment_link,0.6997583911329461,payment_link,payment_link,False,0.71814,0.71814,0,0,no_change,
txn_002887,1709.43,authentication_failed,reminder,0.604443648994776,reminder,reminder,False,0.575,0.575,0,0,no_change,
txn_006455,6130.98,expired_card,payment_link,0.5044952282291558,payment_link,payment_link,False,0.56,0.56,0,0,no_change,
txn_002543,214.87,bank_decline,retry,0.5113896049660992,retry,reminder,True,0.46665999999999996,0.33665999999999996,0,0,same_outcome,
txn_001766,1427.94,insufficient_balance,reminder,0.35394601333040027,reminder,reminder,False,0.35,0.35,0,0,no_change,
txn_006801,468.72,authentication_failed,payment_link,0.6888579962856711,payment_link,payment_link,False,0.6578999999999999,0.6578999999999999,1,1,no_change,
txn_001878,1314.08,insufficient_balance,reminder,0.38443413279180405,reminder,reminder,False,0.39556,0.39556,0,0,no_change,
txn_001982,446.18,expired_card,payment_link,0.6080985845796475,payment_link,payment_link,False,0.65,0.65,1,1,no_change,
txn_009730,1261.42,gateway_error,retry,0.7204004686281956,retry,retry,False,0.7619,0.7619,1,1,no_change,
txn_009609,1840.74,bank_decline,retry,0.5810173040161785,retry,retry,False,0.5285799999999999,0.5285799999999999,0,0,no_change,
txn_002686,900.28,authentication_failed,reminder,0.6641395167677937,reminder,reminder,False,0.65,0.65,1,1,no_change,
txn_008931,1826.89,bank_decline,retry,0.6798188389827224,retry,retry,False,0.6239999999999999,0.6239999999999999,1,1,no_change,
txn_003459,1393.04,insufficient_balance,reminder,0.6650171470873133,reminder,reminder,False,0.6799999999999999,0.6799999999999999,0,0,no_change,
txn_004542,872.79,bank_decline,retry,0.5591858216451835,retry,reminder,True,0.47,0.33999999999999997,0,0,same_outcome,
txn_002179,858.66,gateway_error,retry,0.5857796172040924,retry,payment_link,True,0.58,0.32999999999999996,1,1,same_outcome,
txn_004451,451.25,gateway_error,retry,0.5427504342313747,retry,payment_link,True,0.5513,0.3013,1,1,same_outcome,
txn_003860,1092.38,expired_card,payment_link,0.63640992839968,payment_link,payment_link,False,0.66142,0.66142,1,1,no_change,
txn_007624,2169.43,gateway_error,retry,0.6310623136838175,retry,retry,False,0.68552,0.68552,0,0,no_change,
txn_007655,229.82,authentication_failed,reminder,0.5464032232887939,reminder,reminder,False,0.45799999999999996,0.45799999999999996,0,0,no_change,
txn_004520,689.7,authentication_failed,reminder,0.36141470337970755,reminder,reminder,False,0.31999999999999995,0.31999999999999995,1,1,no_change,
txn_002518,953.18,gateway_error,retry,0.5158577581468714,retry,payment_link,True,0.56,0.31000000000000005,0,0,same_outcome,
txn_004837,1620.93,gateway_error,retry,0.5731862514340095,retry,retry,False,0.62,0.62,1,1,no_change,
txn_002886,1118.35,gateway_error,retry,0.7374720926108711,retry,retry,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_007282,752.21,bank_decline,retry,0.6653043173495424,retry,retry,False,0.63714,0.63714,0,0,no_change,
txn_006256,5089.9,bank_decline,retry,0.6426400503297903,retry,retry,False,0.54546,0.54546,1,1,no_change,
txn_004540,1076.64,network_error,retry,0.641980080606143,retry,payment_link,True,0.6471399999999999,0.34714,1,1,same_outcome,
txn_005640,286.43,network_error,retry,0.7045164732776545,retry,retry,False,0.73842,0.73842,1,1,no_change,
txn_009460,346.16,gateway_error,retry,0.7708780095494137,retry,retry,False,0.75556,0.75556,1,1,no_change,
txn_003482,739.5,insufficient_balance,reminder,0.4520371637438338,reminder,reminder,False,0.40666,0.40666,0,0,no_change,
txn_001278,1890.05,insufficient_balance,reminder,0.6263300254761293,reminder,reminder,False,0.6,0.6,0,0,no_change,
txn_003147,238.48,authentication_failed,payment_link,0.261788154551367,payment_link,payment_link,False,0.21000000000000002,0.21000000000000002,1,1,no_change,
txn_008263,1155.86,expired_card,payment_link,0.5605842830944968,payment_link,payment_link,False,0.5700000000000001,0.5700000000000001,1,1,no_change,
txn_003206,360.64,insufficient_balance,reminder,0.6234465152025199,reminder,reminder,False,0.62286,0.62286,0,0,no_change,
txn_009893,2103.31,bank_decline,retry,0.488271992508532,retry,payment_link,True,0.43999999999999995,0.33999999999999997,1,1,same_outcome,
txn_002743,2991.76,bank_decline,retry,0.6390276789430306,retry,retry,False,0.64666,0.64666,0,0,no_change,
txn_006077,524.36,bank_decline,retry,0.5556128734962241,retry,reminder,True,0.4783399999999999,0.34834,0,0,same_outcome,
txn_004048,813.54,bank_decline,retry,0.5527857735959082,retry,payment_link,True,0.47861999999999993,0.37861999999999996,1,1,same_outcome,
txn_005732,1688.63,authentication_failed,payment_link,0.6886356383173997,payment_link,payment_link,False,0.65556,0.65556,0,0,no_change,
txn_002946,523.17,bank_decline,retry,0.5205122308848781,retry,payment_link,True,0.46443999999999985,0.3644399999999999,1,1,same_outcome,
txn_005791,969.37,network_error,retry,0.686016088798291,retry,retry,False,0.78572,0.78572,1,1,no_change,
txn_006795,4179.48,gateway_error,retry,0.732114453640142,retry,retry,False,0.7619,0.7619,1,1,no_change,
txn_006544,1139.85,insufficient_balance,reminder,0.6265602882324153,reminder,reminder,False,0.66334,0.66334,1,1,no_change,
txn_000701,507.77,expired_card,payment_link,0.602318292106009,payment_link,payment_link,False,0.5719,0.5719,0,0,no_change,
txn_003575,1288.73,gateway_error,retry,0.2569125253370565,retry,payment_link,True,0.38999999999999996,0.13999999999999996,0,0,same_outcome,
txn_007700,646.93,bank_decline,retry,0.6205126778505294,retry,retry,False,0.56888,0.56888,0,0,no_change,
txn_002516,151.26,insufficient_balance,reminder,0.6569392274836885,reminder,reminder,False,0.62286,0.62286,0,0,no_change,
txn_003001,927.07,expired_card,payment_link,0.6325413179672983,payment_link,payment_link,False,0.77,0.77,1,1,no_change,
txn_005821,946.99,expired_card,payment_link,0.5555251448318123,payment_link,payment_link,False,0.5433399999999999,0.5433399999999999,1,1,no_change,
txn_008582,4953.91,gateway_error,retry,0.6403298880238544,retry,retry,False,0.64858,0.64858,0,0,no_change,
txn_003685,1413.7,expired_card,payment_link,0.753604436811599,payment_link,payment_link,False,0.80556,0.80556,0,0,no_change,
txn_002996,1785.88,insufficient_balance,reminder,0.524563816379498,reminder,reminder,False,0.4778999999999999,0.4778999999999999,1,1,no_change,
txn_004253,2076.38,authentication_failed,reminder,0.5544631102537242,reminder,reminder,False,0.49,0.49,1,1,no_change,
txn_003412,1709.5,gateway_error,retry,0.7618290495638398,retry,retry,False,0.75,0.75,1,1,no_change,
txn_007963,4645.8,expired_card,payment_link,0.2676483314376739,payment_link,payment_link,False,0.4399999999999999,0.4399999999999999,1,1,no_change,
txn_006310,438.35,gateway_error,retry,0.7091733723821797,retry,retry,False,0.76666,0.76666,1,1,no_change,
txn_008612,2648.37,bank_decline,retry,0.4681739403342859,retry,payment_link,True,0.3854599999999999,0.28545999999999994,1,0,policy_hurt,
txn_005013,1233.3,bank_decline,retry,0.5435423485674713,retry,reminder,True,0.45333999999999997,0.32333999999999996,0,0,same_outcome,
txn_007751,1011.48,gateway_error,retry,0.5992345833454181,retry,retry,False,0.6381800000000001,0.6381800000000001,0,0,no_change,
txn_005980,829.26,bank_decline,retry,0.6796546279294972,retry,retry,False,0.65142,0.65142,0,0,no_change,
txn_004049,689.8,authentication_failed,payment_link,0.5786499182473053,payment_link,payment_link,False,0.5277000000000001,0.5277000000000001,1,1,no_change,
txn_004900,2039.53,authentication_failed,reminder,0.609872681013942,reminder,reminder,False,0.58334,0.58334,1,1,no_change,
txn_001319,839.63,gateway_error,retry,0.6257645833589791,retry,reminder,True,0.60154,0.32154000000000005,0,0,same_outcome,
txn_009773,2466.84,network_error,retry,0.7281960185043966,retry,retry,False,0.7966599999999999,0.7966599999999999,0,0,no_change,
txn_009138,657.45,authentication_failed,payment_link,0.5377774032523596,payment_link,payment_link,False,0.47334,0.47334,0,0,no_change,
txn_007143,504.65,expired_card,payment_link,0.6627819474899547,payment_link,payment_link,False,0.6299999999999999,0.6299999999999999,0,0,no_change,
txn_001898,441.67,gateway_error,retry,0.5908028203873749,retry,reminder,True,0.64,0.36,1,1,same_outcome,
txn_007466,2106.05,network_error,retry,0.6604955874435322,retry,retry,False,0.67,0.67,0,0,no_change,
txn_000604,842.82,network_error,retry,0.721569835293268,retry,retry,False,0.71666,0.71666,1,1,no_change,
txn_002847,1506.41,gateway_error,retry,0.7119434925951019,retry,retry,False,0.6960000000000001,0.6960000000000001,1,1,no_change,
txn_008208,1448.81,expired_card,payment_link,0.6392988748259759,payment_link,payment_link,False,0.64384,0.64384,1,1,no_change,
txn_000394,2938.05,network_error,retry,0.4060448678039946,retry,retry,False,0.5999999999999999,0.5999999999999999,1,1,no_change,
txn_004437,419.97,expired_card,payment_link,0.6149615646745153,payment_link,payment_link,False,0.6233399999999999,0.6233399999999999,1,1,no_change,
txn_009448,1859.72,gateway_error,retry,0.5979403673747279,retry,reminder,True,0.5979,0.31789999999999996,1,1,same_outcome,
txn_007235,1434.02,gateway_error,retry,0.6479751396840998,retry,retry,False,0.67834,0.67834,1,1,no_change,
txn_005399,4088.52,bank_decline,retry,0.636631342327198,retry,retry,False,0.56296,0.56296,0,0,no_change,
txn_000096,781.42,gateway_error,retry,0.5414860724358215,retry,payment_link,True,0.45999999999999996,0.21000000000000002,1,1,same_outcome,
txn_001663,2688.42,insufficient_balance,payment_link,0.5984941560563504,payment_link,reminder,True,0.4639999999999999,0.5439999999999999,0,0,same_outcome,
txn_008971,2802.84,bank_decline,retry,0.5047480343770386,retry,payment_link,True,0.43999999999999995,0.33999999999999997,0,0,same_outcome,
txn_005131,1964.02,expired_card,payment_link,0.6454275274734791,payment_link,payment_link,False,0.70334,0.70334,1,1,no_change,
txn_001489,426.54,gateway_error,retry,0.6975341804765363,retry,retry,False,0.7200000000000001,0.7200000000000001,1,1,no_change,
txn_008317,1627.04,bank_decline,retry,0.4791378795254591,retry,reminder,True,0.41334000000000004,0.28334000000000004,0,0,same_outcome,
txn_002708,738.51,insufficient_balance,reminder,0.6187110832028375,reminder,reminder,False,0.62616,0.62616,0,0,no_change,
txn_001596,1248.05,insufficient_balance,payment_link,0.65906862725479,payment_link,reminder,True,0.552,0.632,1,1,same_outcome,
txn_009278,1089.54,bank_decline,retry,0.5812941123055189,retry,retry,False,0.48888000000000004,0.48888000000000004,0,0,no_change,
txn_002378,1122.1,bank_decline,retry,0.5733591063675038,retry,payment_link,True,0.48841999999999997,0.38842,1,1,same_outcome,
txn_005141,184.12,insufficient_balance,reminder,0.6210680646152908,reminder,reminder,False,0.58462,0.58462,1,1,no_change,
txn_006148,192.9,bank_decline,retry,0.6091518240847565,retry,retry,False,0.5818200000000001,0.5818200000000001,0,0,no_change,
txn_008242,308.07,authentication_failed,reminder,0.5602306459875628,reminder,reminder,False,0.50334,0.50334,1,1,no_change,
txn_003949,832.74,network_error,retry,0.6884326641492364,retry,payment_link,True,0.6536399999999999,0.35363999999999995,0,0,same_outcome,
txn_003934,947.4,bank_decline,retry,0.17748880707503734,retry,payment_link,True,0.19,0.09000000000000001,0,0,same_outcome,
txn_004798,191.4,gateway_error,retry,0.7677223553397668,retry,retry,False,0.7749999999999999,0.7749999999999999,1,1,no_change,
txn_004373,1087.81,bank_decline,reminder,0.1944244057145023,reminder,reminder,False,0.13999999999999996,0.13999999999999996,0,0,no_change,
txn_009863,1132.93,gateway_error,retry,0.6929583887564251,retry,retry,False,0.68,0.68,1,1,no_change,
txn_008243,205.17,insufficient_balance,reminder,0.4381405040608265,reminder,reminder,False,0.40364,0.40364,1,1,no_change,
txn_003449,1251.13,insufficient_balance,reminder,0.6175670749745207,reminder,reminder,False,0.5391400000000001,0.5391400000000001,1,1,no_change,
txn_002944,1710.18,bank_decline,retry,0.536831241611987,retry,payment_link,True,0.44308000000000003,0.34307999999999994,0,0,same_outcome,
txn_002466,629.2,network_error,retry,0.6396805552878254,retry,payment_link,True,0.6233399999999999,0.32333999999999996,1,1,same_outcome,
txn_008583,2171.39,network_error,retry,0.7186963508885008,retry,retry,False,0.85,0.85,1,1,no_change,
txn_005507,578.12,network_error,retry,0.6806671955821361,retry,retry,False,0.69942,0.69942,1,1,no_change,
txn_002699,584.54,authentication_failed,payment_link,0.5119333411442585,payment_link,payment_link,False,0.49556,0.49556,1,1,no_change,
txn_002448,714.82,authentication_failed,payment_link,0.42939331725447755,payment_link,payment_link,False,0.38632,0.38632,0,0,no_change,
txn_000020,1307.66,bank_decline,retry,0.5571272158441268,retry,reminder,True,0.47714,0.34714,1,0,policy_hurt,
txn_002749,1091.28,network_error,retry,0.72662648075731,retry,payment_link,True,0.6566599999999999,0.35666,0,0,same_outcome,
txn_005400,1283.36,bank_decline,retry,0.5413380043827248,retry,payment_link,True,0.43665999999999994,0.33666000000000007,1,1,same_outcome,
txn_008079,1123.63,expired_card,payment_link,0.6838728601580388,payment_link,payment_link,False,0.6938000000000001,0.6938000000000001,1,1,no_change,
txn_006872,733.71,bank_decline,retry,0.6681278803967549,retry,retry,False,0.655,0.655,1,1,no_change,
txn_004709,1127.36,gateway_error,retry,0.5720136502810164,retry,payment_link,True,0.57044,0.32043999999999995,1,0,policy_hurt,
txn_009477,1448.74,insufficient_balance,reminder,0.30300664522263027,reminder,reminder,False,0.26999999999999996,0.26999999999999996,0,0,no_change,
txn_000810,1353.89,gateway_error,retry,0.6553701363825041,retry,retry,False,0.6342800000000001,0.6342800000000001,0,0,no_change,
txn_007478,344.12,expired_card,payment_link,0.6106520280399664,payment_link,payment_link,False,0.77,0.77,0,0,no_change,
txn_002274,2745.93,expired_card,payment_link,0.694399220598432,payment_link,payment_link,False,0.79782,0.79782,1,1,no_change,
txn_001924,414.29,bank_decline,retry,0.6606603182136791,retry,retry,False,0.65142,0.65142,1,1,no_change,
txn_001471,353.43,network_error,retry,0.5066512775329605,retry,payment_link,True,0.45999999999999996,0.15999999999999998,0,0,same_outcome,
txn_007935,1175.76,insufficient_balance,payment_link,0.42048113777755963,payment_link,reminder,True,0.26,0.3400000000000001,0,1,policy_helped,
txn_007408,1545.75,insufficient_balance,reminder,0.5056709770238119,reminder,reminder,False,0.45075999999999994,0.45075999999999994,0,0,no_change,
txn_002407,1257.0,insufficient_balance,reminder,0.5802372329335312,reminder,reminder,False,0.49141999999999997,0.49141999999999997,0,0,no_change,
txn_001143,637.65,gateway_error,retry,0.5238037502183217,retry,payment_link,True,0.52364,0.27364,0,0,same_outcome,
txn_001748,725.12,gateway_error,retry,0.5317005961753563,retry,payment_link,True,0.4766600000000001,0.22666000000000003,0,0,same_outcome,
txn_005710,886.72,bank_decline,retry,0.6069270044949341,retry,retry,False,0.56428,0.56428,0,0,no_change,
txn_004976,334.44,authentication_failed,payment_link,0.42170115871563835,payment_link,payment_link,False,0.42666000000000004,0.42666000000000004,1,1,no_change,
txn_007301,293.24,authentication_failed,payment_link,0.44121969018019513,reminder,reminder,True,0.42666000000000004,0.37666,1,1,same_outcome,
txn_008149,1574.35,network_error,retry,0.6220227411952893,retry,payment_link,True,0.6299999999999999,0.32999999999999996,1,0,policy_hurt,
txn_002834,1470.68,authentication_failed,reminder,0.671397368957977,reminder,reminder,False,0.65,0.65,1,1,no_change,
txn_003132,1543.69,bank_decline,retry,0.5474204541159152,retry,payment_link,True,0.4342799999999999,0.33428,1,1,same_outcome,
txn_001311,2669.41,bank_decline,retry,0.5610941060720481,retry,retry,False,0.5399999999999999,0.5399999999999999,1,1,no_change,
txn_008651,380.22,network_error,retry,0.6786074205025842,retry,retry,False,0.7749999999999999,0.7749999999999999,1,1,no_change,
txn_006775,2712.3,gateway_error,retry,0.7324485297555875,retry,retry,False,0.7200000000000001,0.7200000000000001,0,0,no_change,
txn_006757,3465.37,bank_decline,retry,0.6487189000026851,retry,retry,False,0.6254599999999999,0.6254599999999999,1,1,no_change,
txn_000621,2642.15,gateway_error,retry,0.5777240333915992,retry,reminder,True,0.59,0.31000000000000005,1,0,policy_hurt,
txn_002702,2699.9,gateway_error,retry,0.559333581331066,retry,payment_link,True,0.5630799999999999,0.31308,1,1,same_outcome,
txn_002200,516.82,bank_decline,retry,0.5715897425666389,payment_link,payment_link,True,0.552,0.452,1,0,policy_hurt,
txn_006197,516.67,expired_card,payment_link,0.5699640476555666,payment_link,payment_link,False,0.61,0.61,1,1,no_change,
txn_008825,480.12,bank_decline,retry,0.5494483718233523,retry,reminder,True,0.4903799999999999,0.36038000000000003,0,0,same_outcome,
txn_001047,1501.17,expired_card,payment_link,0.6416488978867836,payment_link,payment_link,False,0.64,0.64,0,0,no_change,
txn_005769,4169.61,insufficient_balance,reminder,0.5657508201786884,reminder,reminder,False,0.6199999999999999,0.6199999999999999,1,1,no_change,
txn_009948,2506.09,bank_decline,retry,0.47292369087027275,retry,payment_link,True,0.44857999999999987,0.3485799999999999,1,1,same_outcome,
txn_009020,2124.98,expired_card,payment_link,0.7733737605614404,payment_link,payment_link,False,0.8,0.8,1,1,no_change,
txn_000744,1959.14,bank_decline,retry,0.6009710628230819,retry,retry,False,0.55238,0.55238,0,0,no_change,
txn_000223,1911.68,bank_decline,retry,0.5481167459417234,retry,payment_link,True,0.46285999999999994,0.36285999999999996,0,0,same_outcome,
txn_003150,902.28,expired_card,payment_link,0.7183698577335185,payment_link,payment_link,False,0.76428,0.76428,1,1,no_change,
txn_000626,905.44,bank_decline,retry,0.5202158339730291,retry,payment_link,True,0.43665999999999994,0.33666000000000007,0,0,same_outcome,
txn_009335,1862.93,gateway_error,retry,0.5707353756305632,retry,reminder,True,0.52522,0.24522,1,0,policy_hurt,
txn_007567,630.94,insufficient_balance,payment_link,0.6198975018907136,reminder,reminder,True,0.49692,0.57692,1,1,same_outcome,
txn_004583,520.49,gateway_error,retry,0.6666721688427475,retry,retry,False,0.67454,0.67454,0,0,no_change,
txn_005712,3582.96,insufficient_balance,payment_link,0.3296972860575118,payment_link,retry,True,0.35000000000000003,0.3,1,1,same_outcome,
txn_003285,2348.01,insufficient_balance,payment_link,0.6101139301521976,payment_link,reminder,True,0.5384599999999999,0.61846,1,1,same_outcome,
txn_007586,313.07,insufficient_balance,reminder,0.5394931336814784,reminder,reminder,False,0.4342799999999999,0.4342799999999999,0,0,no_change,
txn_009647,2793.1,authentication_failed,payment_link,0.580068339697507,payment_link,payment_link,False,0.6018200000000001,0.6018200000000001,1,1,no_change,
txn_001531,7542.19,expired_card,payment_link,0.6263647487708416,payment_link,payment_link,False,0.6709599999999999,0.6709599999999999,0,0,no_change,
txn_009686,1978.63,gateway_error,retry,0.7149978048212794,retry,retry,False,0.7466599999999999,0.7466599999999999,1,1,no_change,
txn_000354,667.53,expired_card,payment_link,0.5519176125497807,payment_link,payment_link,False,0.5909599999999999,0.5909599999999999,1,1,no_change,
txn_002475,920.66,authentication_failed,payment_link,0.5925158315298829,payment_link,payment_link,False,0.5088800000000001,0.5088800000000001,1,1,no_change,
txn_008014,614.94,authentication_failed,payment_link,0.6282035033196408,payment_link,payment_link,False,0.64286,0.64286,1,1,no_change,
txn_006476,2869.2,authentication_failed,payment_link,0.608648913308912,payment_link,payment_link,False,0.55334,0.55334,1,1,no_change,
txn_006450,1041.47,bank_decline,retry,0.4869794052054298,retry,payment_link,True,0.4,0.30000000000000004,1,1,same_outcome,
txn_000240,1297.55,gateway_error,retry,0.5601654463718345,retry,reminder,True,0.58814,0.30813999999999997,0,0,same_outcome,
txn_002626,3324.41,network_error,retry,0.6580839088961907,retry,retry,False,0.7060000000000001,0.7060000000000001,1,1,no_change,
txn_009787,2820.48,bank_decline,retry,0.6368474885906157,retry,retry,False,0.6199999999999999,0.6199999999999999,1,1,no_change,
txn_007199,5105.26,bank_decline,retry,0.6459611196650283,retry,retry,False,0.57142,0.57142,1,1,no_change,
